Date,Bar Name,Brand Name,Consumed (ml)
2023-12-19,Johnson's Bar,Malibu,0.0
2023-12-19,Johnson's Bar,Jameson,130.75
2023-12-19,Johnson's Bar,Smirnoff,0.0
2023-12-19,Johnson's Bar,Barefoot,0.0
2023-12-19,Johnson's Bar,Heineken,0.0
2023-12-19,Johnson's Bar,Budweiser,0.0
2023-12-19,Smith's Bar,Bacardi,0.0
2023-12-19,Smith's Bar,Jim Beam,0.0
2023-12-19,Smith's Bar,Miller,0.0
2023-12-19,Smith's Bar,Sutter Home,0.0
2023-12-19,Smith's Bar,Captain Morgan,0.0
2023-12-19,Smith's Bar,Grey Goose,0.0
2023-12-19,Smith's Bar,Coors,446.28
2023-12-19,Smith's Bar,Yellow Tail,0.0
2023-12-19,Smith's Bar,Absolut,353.81
2023-12-19,Smith's Bar,Jack Daniels,208.42
2023-12-19,Smith's Bar,Malibu,0.0
2023-12-19,Smith's Bar,Jameson,0.0
2023-12-19,Smith's Bar,Smirnoff,0.0
2023-12-19,Smith's Bar,Barefoot,0.0
2023-12-19,Smith's Bar,Heineken,0.0
2023-12-19,Smith's Bar,Budweiser,0.0
2023-12-19,Taylor's Bar,Bacardi,0.0
2023-12-19,Taylor's Bar,Jim Beam,0.0
2023-12-19,Taylor's Bar,Miller,0.0
2023-12-19,Taylor's Bar,Sutter Home,0.0
2023-12-19,Taylor's Bar,Captain Morgan,0.0
2023-12-19,Taylor's Bar,Grey Goose,0.0
2023-12-19,Taylor's Bar,Coors,0.0
2023-12-19,Taylor's Bar,Yellow Tail,0.0
2023-12-19,Taylor's Bar,Absolut,0.0
2023-12-19,Taylor's Bar,Jack Daniels,0.0
2023-12-19,Taylor's Bar,Malibu,247.42
2023-12-19,Taylor's Bar,Jameson,0.0
2023-12-19,Taylor's Bar,Smirnoff,230.83
2023-12-19,Taylor's Bar,Barefoot,0.0
2023-12-19,Taylor's Bar,Heineken,0.0
2023-12-19,Taylor's Bar,Budweiser,0.0
2023-12-19,Thomas's Bar,Bacardi,0.0
2023-12-19,Thomas's Bar,Jim Beam,0.0
2023-12-19,Thomas's Bar,Miller,0.0
2023-12-19,Thomas's Bar,Sutter Home,0.0
2023-12-19,Thomas's Bar,Captain Morgan,123.94
2023-12-19,Thomas's Bar,Grey Goose,0.0
2023-12-19,Thomas's Bar,Coors,0.0
2023-12-19,Thomas's Bar,Yellow Tail,0.0
2023-12-19,Thomas's Bar,Absolut,0.0
2023-12-19,Thomas's Bar,Jack Daniels,0.0
2023-12-19,Thomas's Bar,Malibu,0.0
2023-12-19,Thomas's Bar,Jameson,0.0
2023-12-19,Thomas's Bar,Smirnoff,281.1
2023-12-19,Thomas's Bar,Barefoot,0.0
2023-12-19,Thomas's Bar,Heineken,0.0
2023-12-19,Thomas's Bar,Budweiser,0.0
2023-12-20,Anderson's Bar,Bacardi,0.0
2023-12-20,Anderson's Bar,Jim Beam,0.0
2023-12-20,Anderson's Bar,Miller,0.0
2023-12-20,Anderson's Bar,Sutter Home,0.0
2023-12-20,Anderson's Bar,Captain Morgan,0.0
2023-12-20,Anderson's Bar,Grey Goose,0.0
2023-12-20,Anderson's Bar,Coors,335.57
2023-12-20,Anderson's Bar,Yellow Tail,0.0
2023-12-20,Anderson's Bar,Absolut,0.0
2023-12-20,Anderson's Bar,Jack Daniels,409.74
2023-12-20,Anderson's Bar,Malibu,0.0
2023-12-20,Anderson's Bar,Jameson,0.0
2023-12-20,Anderson's Bar,Smirnoff,0.0
2023-12-20,Anderson's Bar,Barefoot,0.0
2023-12-20,Anderson's Bar,Heineken,0.0
2023-12-20,Anderson's Bar,Budweiser,0.0
2023-12-20,Brown's Bar,Bacardi,0.0
2023-12-20,Brown's Bar,Jim Beam,0.0
2023-12-20,Brown's Bar,Miller,0.0
2023-12-20,Brown's Bar,Sutter Home,0.0
2023-12-20,Brown's Bar,Captain Morgan,0.0
2023-12-20,Brown's Bar,Grey Goose,80.59
2023-12-20,Brown's Bar,Coors,0.0
2023-12-20,Brown's Bar,Yellow Tail,0.0
2023-12-20,Brown's Bar,Absolut,0.0
2023-12-20,Brown's Bar,Jack Daniels,159.04
2023-12-20,Brown's Bar,Malibu,324.93
2023-12-20,Brown's Bar,Jameson,0.0
2023-12-20,Brown's Bar,Smirnoff,0.0
2023-12-20,Brown's Bar,Barefoot,0.0
2023-12-20,Brown's Bar,Heineken,0.0
2023-12-20,Brown's Bar,Budweiser,0.0
2023-12-20,Johnson's Bar,Bacardi,0.0
2023-12-20,Johnson's Bar,Jim Beam,0.0
2023-12-20,Johnson's Bar,Miller,0.0
2023-12-20,Johnson's Bar,Sutter Home,0.0
2023-12-20,Johnson's Bar,Captain Morgan,0.0
2023-12-20,Johnson's Bar,Grey Goose,0.0
2023-12-20,Johnson's Bar,Coors,0.0
2023-12-20,Johnson's Bar,Yellow Tail,0.0
2023-12-20,Johnson's Bar,Absolut,0.0
2023-12-20,Johnson's Bar,Jack Daniels,0.0
2023-12-20,Johnson's Bar,Malibu,174.28
2023-12-20,Johnson's Bar,Jameson,0.0
2023-12-20,Johnson's Bar,Smirnoff,0.0
2023-12-20,Johnson's Bar,Barefoot,0.0
2023-12-20,Johnson's Bar,Heineken,510.43
2023-12-20,Johnson's Bar,Budweiser,0.0
2023-12-20,Smith's Bar,Bacardi,0.0
2023-12-20,Smith's Bar,Jim Beam,0.0
2023-12-20,Smith's Bar,Miller,437.32
2023-12-20,Smith's Bar,Sutter Home,393.74
2023-12-20,Smith's Bar,Captain Morgan,102.6
2023-12-20,Smith's Bar,Grey Goose,0.0
2023-12-20,Smith's Bar,Coors,0.0
2023-12-20,Smith's Bar,Yellow Tail,0.0
2023-12-20,Smith's Bar,Absolut,0.0
2023-12-20,Smith's Bar,Jack Daniels,0.0
2023-12-20,Smith's Bar,Malibu,0.0
2023-12-20,Smith's Bar,Jameson,0.0
2023-12-20,Smith's Bar,Smirnoff,0.0
2023-12-20,Smith's Bar,Barefoot,0.0
2023-12-20,Smith's Bar,Heineken,0.0
2023-12-20,Smith's Bar,Budweiser,0.0
2023-12-20,Taylor's Bar,Bacardi,0.0
2023-12-20,Taylor's Bar,Jim Beam,107.29
2023-12-20,Taylor's Bar,Miller,0.0
2023-12-20,Taylor's Bar,Sutter Home,0.0
2023-12-20,Taylor's Bar,Captain Morgan,0.0
2023-12-20,Taylor's Bar,Grey Goose,0.0
2023-12-20,Taylor's Bar,Coors,508.66
2023-12-20,Taylor's Bar,Yellow Tail,0.0
2023-12-20,Taylor's Bar,Absolut,0.0
2023-12-20,Taylor's Bar,Jack Daniels,0.0
2023-12-20,Taylor's Bar,Malibu,0.0
2023-12-20,Taylor's Bar,Jameson,0.0
2023-12-20,Taylor's Bar,Smirnoff,251.51
2023-12-20,Taylor's Bar,Barefoot,0.0
2023-12-20,Taylor's Bar,Heineken,0.0
2023-12-20,Taylor's Bar,Budweiser,0.0
2023-12-20,Thomas's Bar,Bacardi,0.0
2023-12-20,Thomas's Bar,Jim Beam,229.8
2023-12-20,Thomas's Bar,Miller,0.0
2023-12-20,Thomas's Bar,Sutter Home,0.0
2023-12-20,Thomas's Bar,Captain Morgan,0.0
2023-12-20,Thomas's Bar,Grey Goose,366.02
2023-12-20,Thomas's Bar,Coors,0.0
2023-12-20,Thomas's Bar,Yellow Tail,0.0
2023-12-20,Thomas's Bar,Absolut,0.0
2023-12-20,Thomas's Bar,Jack Daniels,0.0
2023-12-20,Thomas's Bar,Malibu,0.0
2023-12-20,Thomas's Bar,Jameson,0.0
2023-12-20,Thomas's Bar,Smirnoff,0.0
2023-12-20,Thomas's Bar,Barefoot,0.0
2023-12-20,Thomas's Bar,Heineken,0.0
2023-12-20,Thomas's Bar,Budweiser,0.0
2023-12-21,Anderson's Bar,Bacardi,0.0
2023-12-21,Anderson's Bar,Jim Beam,0.0
2023-12-21,Anderson's Bar,Miller,0.0
2023-12-21,Anderson's Bar,Sutter Home,0.0
2023-12-21,Anderson's Bar,Captain Morgan,0.0
2023-12-21,Anderson's Bar,Grey Goose,386.2
2023-12-21,Anderson's Bar,Coors,399.73
2023-12-21,Anderson's Bar,Yellow Tail,243.14
2023-12-21,Anderson's Bar,Absolut,0.0
2023-12-21,Anderson's Bar,Jack Daniels,0.0
2023-12-21,Anderson's Bar,Malibu,0.0
2023-12-21,Anderson's Bar,Jameson,0.0
2023-12-21,Anderson's Bar,Smirnoff,0.0
2023-12-21,Anderson's Bar,Barefoot,0.0
2023-12-21,Anderson's Bar,Heineken,0.0
2023-12-21,Anderson's Bar,Budweiser,0.0
2023-12-21,Brown's Bar,Bacardi,0.0
2023-12-21,Brown's Bar,Jim Beam,0.0
2023-12-21,Brown's Bar,Miller,0.0
2023-12-21,Brown's Bar,Sutter Home,0.0
2023-12-21,Brown's Bar,Captain Morgan,0.0
2023-12-21,Brown's Bar,Grey Goose,0.0
2023-12-21,Brown's Bar,Coors,280.73
2023-12-21,Brown's Bar,Yellow Tail,0.0
2023-12-21,Brown's Bar,Absolut,0.0
2023-12-21,Brown's Bar,Jack Daniels,0.0
2023-12-21,Brown's Bar,Malibu,441.95
2023-12-21,Brown's Bar,Jameson,0.0
2023-12-21,Brown's Bar,Smirnoff,0.0
2023-12-21,Brown's Bar,Barefoot,0.0
2023-12-21,Brown's Bar,Heineken,0.0
2023-12-21,Brown's Bar,Budweiser,0.0
2023-12-21,Johnson's Bar,Bacardi,0.0
2023-12-21,Johnson's Bar,Jim Beam,0.0
2023-12-21,Johnson's Bar,Miller,0.0
2023-12-21,Johnson's Bar,Sutter Home,0.0
2023-12-21,Johnson's Bar,Captain Morgan,0.0
2023-12-21,Johnson's Bar,Grey Goose,0.0
2023-12-21,Johnson's Bar,Coors,0.0
2023-12-21,Johnson's Bar,Yellow Tail,0.0
2023-12-21,Johnson's Bar,Absolut,0.0
2023-12-21,Johnson's Bar,Jack Daniels,0.0
2023-12-21,Johnson's Bar,Malibu,0.0
2023-12-21,Johnson's Bar,Jameson,0.0
2023-12-21,Johnson's Bar,Smirnoff,0.0
2023-12-21,Johnson's Bar,Barefoot,348.76
2023-12-21,Johnson's Bar,Heineken,0.0
2023-12-21,Johnson's Bar,Budweiser,561.06
2023-12-21,Smith's Bar,Bacardi,186.2
2023-12-21,Smith's Bar,Jim Beam,0.0
2023-12-21,Smith's Bar,Miller,0.0
2023-12-21,Smith's Bar,Sutter Home,0.0
2023-12-21,Smith's Bar,Captain Morgan,0.0
2023-12-21,Smith's Bar,Grey Goose,0.0
2023-12-21,Smith's Bar,Coors,0.0
2023-12-21,Smith's Bar,Yellow Tail,0.0
2023-12-21,Smith's Bar,Absolut,0.0
2023-12-21,Smith's Bar,Jack Daniels,0.0
2023-12-21,Smith's Bar,Malibu,0.0
2023-12-21,Smith's Bar,Jameson,0.0
2023-12-21,Smith's Bar,Smirnoff,186.98
2023-12-21,Smith's Bar,Barefoot,0.0
2023-12-21,Smith's Bar,Heineken,0.0
2023-12-21,Smith's Bar,Budweiser,159.03
2023-12-21,Taylor's Bar,Bacardi,0.0
2023-12-21,Taylor's Bar,Jim Beam,0.0
2023-12-21,Taylor's Bar,Miller,0.0
2023-12-21,Taylor's Bar,Sutter Home,0.0
2023-12-21,Taylor's Bar,Captain Morgan,0.0
2023-12-21,Taylor's Bar,Grey Goose,0.0
2023-12-21,Taylor's Bar,Coors,0.0
2023-12-21,Taylor's Bar,Yellow Tail,0.0
2023-12-21,Taylor's Bar,Absolut,0.0
2023-12-21,Taylor's Bar,Jack Daniels,418.63
2023-12-21,Taylor's Bar,Malibu,301.01
2023-12-21,Taylor's Bar,Jameson,0.0
2023-12-21,Taylor's Bar,Smirnoff,0.0
2023-12-21,Taylor's Bar,Barefoot,0.0
2023-12-21,Taylor's Bar,Heineken,0.0
2023-12-21,Taylor's Bar,Budweiser,0.0
2023-12-21,Thomas's Bar,Bacardi,0.0
2023-12-21,Thomas's Bar,Jim Beam,0.0
2023-12-21,Thomas's Bar,Miller,549.24
2023-12-21,Thomas's Bar,Sutter Home,0.0
2023-12-21,Thomas's Bar,Captain Morgan,0.0
2023-12-21,Thomas's Bar,Grey Goose,0.0
2023-12-21,Thomas's Bar,Coors,0.0
2023-12-21,Thomas's Bar,Yellow Tail,0.0
2023-12-21,Thomas's Bar,Absolut,0.0
2023-12-21,Thomas's Bar,Jack Daniels,179.69
2023-12-21,Thomas's Bar,Malibu,362.14
2023-12-21,Thomas's Bar,Jameson,0.0
2023-12-21,Thomas's Bar,Smirnoff,0.0
2023-12-21,Thomas's Bar,Barefoot,0.0
2023-12-21,Thomas's Bar,Heineken,0.0
2023-12-21,Thomas's Bar,Budweiser,0.0
2023-12-22,Anderson's Bar,Bacardi,0.0
2023-12-22,Anderson's Bar,Jim Beam,0.0
2023-12-22,Anderson's Bar,Miller,28.72
2023-12-22,Anderson's Bar,Sutter Home,0.0
2023-12-22,Anderson's Bar,Captain Morgan,0.0
2023-12-22,Anderson's Bar,Grey Goose,0.0
2023-12-22,Anderson's Bar,Coors,0.0
2023-12-22,Anderson's Bar,Yellow Tail,0.0
2023-12-22,Anderson's Bar,Absolut,0.0
2023-12-22,Anderson's Bar,Jack Daniels,210.97
2023-12-22,Anderson's Bar,Malibu,0.0
2023-12-22,Anderson's Bar,Jameson,0.0
2023-12-22,Anderson's Bar,Smirnoff,0.0
2023-12-22,Anderson's Bar,Barefoot,0.0
2023-12-22,Anderson's Bar,Heineken,0.0
2023-12-22,Anderson's Bar,Budweiser,0.0
2023-12-22,Brown's Bar,Bacardi,0.0
2023-12-22,Brown's Bar,Jim Beam,0.0
2023-12-22,Brown's Bar,Miller,0.0
2023-12-22,Brown's Bar,Sutter Home,0.0
2023-12-22,Brown's Bar,Captain Morgan,0.0
2023-12-22,Brown's Bar,Grey Goose,0.0
2023-12-22,Brown's Bar,Coors,0.0
2023-12-22,Brown's Bar,Yellow Tail,0.0
2023-12-22,Brown's Bar,Absolut,321.33
2023-12-22,Brown's Bar,Jack Daniels,499.89
2023-12-22,Brown's Bar,Malibu,0.0
2023-12-22,Brown's Bar,Jameson,0.0
2023-12-22,Brown's Bar,Smirnoff,0.0
2023-12-22,Brown's Bar,Barefoot,109.2
2023-12-22,Brown's Bar,Heineken,0.0
2023-12-22,Brown's Bar,Budweiser,0.0
2023-12-22,Johnson's Bar,Bacardi,0.0
2023-12-22,Johnson's Bar,Jim Beam,0.0
2023-12-22,Johnson's Bar,Miller,0.0
2023-12-22,Johnson's Bar,Sutter Home,0.0
2023-12-22,Johnson's Bar,Captain Morgan,0.0
2023-12-22,Johnson's Bar,Grey Goose,0.0
2023-12-22,Johnson's Bar,Coors,0.0
2023-12-22,Johnson's Bar,Yellow Tail,344.68
2023-12-22,Johnson's Bar,Absolut,0.0
2023-12-22,Johnson's Bar,Jack Daniels,151.35
2023-12-22,Johnson's Bar,Malibu,395.06
2023-12-22,Johnson's Bar,Jameson,0.0
2023-12-22,Johnson's Bar,Smirnoff,0.0
2023-12-22,Johnson's Bar,Barefoot,0.0
2023-12-22,Johnson's Bar,Heineken,0.0
2023-12-22,Johnson's Bar,Budweiser,0.0
2023-12-22,Smith's Bar,Bacardi,304.1
2023-12-22,Smith's Bar,Jim Beam,0.0
2023-12-22,Smith's Bar,Miller,0.0
2023-12-22,Smith's Bar,Sutter Home,0.0
2023-12-22,Smith's Bar,Captain Morgan,0.0
2023-12-22,Smith's Bar,Grey Goose,0.0
2023-12-22,Smith's Bar,Coors,0.0
2023-12-22,Smith's Bar,Yellow Tail,0.0
2023-12-22,Smith's Bar,Absolut,0.0
2023-12-22,Smith's Bar,Jack Daniels,0.0
2023-12-22,Smith's Bar,Malibu,0.0
2023-12-22,Smith's Bar,Jameson,0.0
2023-12-22,Smith's Bar,Smirnoff,0.0
2023-12-22,Smith's Bar,Barefoot,0.0
2023-12-22,Smith's Bar,Heineken,0.0
2023-12-22,Smith's Bar,Budweiser,548.57
2023-12-22,Taylor's Bar,Bacardi,0.0
2023-12-22,Taylor's Bar,Jim Beam,337.62
2023-12-22,Taylor's Bar,Miller,0.0
2023-12-22,Taylor's Bar,Sutter Home,0.0
2023-12-22,Taylor's Bar,Captain Morgan,0.0
2023-12-22,Taylor's Bar,Grey Goose,0.0
2023-12-22,Taylor's Bar,Coors,0.0
2023-12-22,Taylor's Bar,Yellow Tail,221.79
2023-12-22,Taylor's Bar,Absolut,258.11
2023-12-22,Taylor's Bar,Jack Daniels,0.0
2023-12-22,Taylor's Bar,Malibu,0.0
2023-12-22,Taylor's Bar,Jameson,0.0
2023-12-22,Taylor's Bar,Smirnoff,0.0
2023-12-22,Taylor's Bar,Barefoot,0.0
2023-12-22,Taylor's Bar,Heineken,0.0
2023-12-22,Taylor's Bar,Budweiser,0.0
2023-12-22,Thomas's Bar,Bacardi,298.07
2023-12-22,Thomas's Bar,Jim Beam,0.0
2023-12-22,Thomas's Bar,Miller,0.0
2023-12-22,Thomas's Bar,Sutter Home,0.0
2023-12-22,Thomas's Bar,Captain Morgan,0.0
2023-12-22,Thomas's Bar,Grey Goose,0.0
2023-12-22,Thomas's Bar,Coors,0.0
2023-12-22,Thomas's Bar,Yellow Tail,0.0
2023-12-22,Thomas's Bar,Absolut,0.0
2023-12-22,Thomas's Bar,Jack Daniels,0.0
2023-12-22,Thomas's Bar,Malibu,0.0
2023-12-22,Thomas's Bar,Jameson,0.0
2023-12-22,Thomas's Bar,Smirnoff,0.0
2023-12-22,Thomas's Bar,Barefoot,0.0
2023-12-22,Thomas's Bar,Heineken,0.0
2023-12-22,Thomas's Bar,Budweiser,351.11
2023-12-23,Anderson's Bar,Bacardi,517.0
2023-12-23,Anderson's Bar,Jim Beam,500.0
2023-12-23,Anderson's Bar,Miller,0.0
2023-12-23,Anderson's Bar,Sutter Home,0.0
2023-12-23,Anderson's Bar,Captain Morgan,0.0
2023-12-23,Anderson's Bar,Grey Goose,0.0
2023-12-23,Anderson's Bar,Coors,0.0
2023-12-23,Anderson's Bar,Yellow Tail,0.0
2023-12-23,Anderson's Bar,Absolut,0.0
2023-12-23,Anderson's Bar,Jack Daniels,0.0
2023-12-23,Anderson's Bar,Malibu,0.0
2023-12-23,Anderson's Bar,Jameson,0.0
2023-12-23,Anderson's Bar,Smirnoff,266.69
2023-12-23,Anderson's Bar,Barefoot,0.0
2023-12-23,Anderson's Bar,Heineken,581.16
2023-12-23,Anderson's Bar,Budweiser,0.0
2023-12-23,Brown's Bar,Bacardi,166.88
2023-12-23,Brown's Bar,Jim Beam,0.0
2023-12-23,Brown's Bar,Miller,0.0
2023-12-23,Brown's Bar,Sutter Home,0.0
2023-12-23,Brown's Bar,Captain Morgan,0.0
2023-12-23,Brown's Bar,Grey Goose,0.0
2023-12-23,Brown's Bar,Coors,938.99
2023-12-23,Brown's Bar,Yellow Tail,0.0
2023-12-23,Brown's Bar,Absolut,0.0
2023-12-23,Brown's Bar,Jack Daniels,0.0
2023-12-23,Brown's Bar,Malibu,0.0
2023-12-23,Brown's Bar,Jameson,934.85
2023-12-23,Brown's Bar,Smirnoff,0.0
2023-12-23,Brown's Bar,Barefoot,0.0
2023-12-23,Brown's Bar,Heineken,0.0
2023-12-23,Brown's Bar,Budweiser,0.0
2023-12-23,Johnson's Bar,Bacardi,0.0
2023-12-23,Johnson's Bar,Jim Beam,0.0
2023-12-23,Johnson's Bar,Miller,0.0
2023-12-23,Johnson's Bar,Sutter Home,0.0
2023-12-23,Johnson's Bar,Captain Morgan,0.0
2023-12-23,Johnson's Bar,Grey Goose,0.0
2023-12-23,Johnson's Bar,Coors,0.0
2023-12-23,Johnson's Bar,Yellow Tail,0.0
2023-12-23,Johnson's Bar,Absolut,0.0
2023-12-23,Johnson's Bar,Jack Daniels,0.0
2023-12-23,Johnson's Bar,Malibu,236.15
2023-12-23,Johnson's Bar,Jameson,0.0
2023-12-23,Johnson's Bar,Smirnoff,325.25
2023-12-23,Johnson's Bar,Barefoot,327.64
2023-12-23,Johnson's Bar,Heineken,0.0
2023-12-23,Johnson's Bar,Budweiser,0.0
2023-12-23,Smith's Bar,Bacardi,0.0
2023-12-23,Smith's Bar,Jim Beam,130.11
2023-12-23,Smith's Bar,Miller,0.0
2023-12-23,Smith's Bar,Sutter Home,0.0
2023-12-23,Smith's Bar,Captain Morgan,0.0
2023-12-23,Smith's Bar,Grey Goose,269.17
2023-12-23,Smith's Bar,Coors,0.0
2023-12-23,Smith's Bar,Yellow Tail,0.0
2023-12-23,Smith's Bar,Absolut,0.0
2023-12-23,Smith's Bar,Jack Daniels,0.0
2023-12-23,Smith's Bar,Malibu,0.0
2023-12-23,Smith's Bar,Jameson,0.0
2023-12-23,Smith's Bar,Smirnoff,0.0
2023-12-23,Smith's Bar,Barefoot,0.0
2023-12-23,Smith's Bar,Heineken,0.0
2023-12-23,Smith's Bar,Budweiser,0.0
2023-12-23,Taylor's Bar,Bacardi,0.0
2023-12-23,Taylor's Bar,Jim Beam,0.0
2023-12-23,Taylor's Bar,Miller,0.0
2023-12-23,Taylor's Bar,Sutter Home,0.0
2023-12-23,Taylor's Bar,Captain Morgan,0.0
2023-12-23,Taylor's Bar,Grey Goose,0.0
2023-12-23,Taylor's Bar,Coors,0.0
2023-12-23,Taylor's Bar,Yellow Tail,284.44
2023-12-23,Taylor's Bar,Absolut,0.0
2023-12-23,Taylor's Bar,Jack Daniels,200.43
2023-12-23,Taylor's Bar,Malibu,0.0
2023-12-23,Taylor's Bar,Jameson,0.0
2023-12-23,Taylor's Bar,Smirnoff,0.0
2023-12-23,Taylor's Bar,Barefoot,0.0
2023-12-23,Taylor's Bar,Heineken,0.0
2023-12-23,Taylor's Bar,Budweiser,0.0
2023-12-23,Thomas's Bar,Bacardi,0.0
2023-12-23,Thomas's Bar,Jim Beam,0.0
2023-12-23,Thomas's Bar,Miller,0.0
2023-12-23,Thomas's Bar,Sutter Home,0.0
2023-12-23,Thomas's Bar,Captain Morgan,0.0
2023-12-23,Thomas's Bar,Grey Goose,395.97
2023-12-23,Thomas's Bar,Coors,0.0
2023-12-23,Thomas's Bar,Yellow Tail,365.93
2023-12-23,Thomas's Bar,Absolut,0.0
2023-12-23,Thomas's Bar,Jack Daniels,0.0
2023-12-23,Thomas's Bar,Malibu,0.0
2023-12-23,Thomas's Bar,Jameson,0.0
2023-12-23,Thomas's Bar,Smirnoff,0.0
2023-12-23,Thomas's Bar,Barefoot,0.0
2023-12-23,Thomas's Bar,Heineken,0.0
2023-12-23,Thomas's Bar,Budweiser,0.0
2023-12-24,Anderson's Bar,Bacardi,0.0
2023-12-24,Anderson's Bar,Jim Beam,255.12
2023-12-24,Anderson's Bar,Miller,0.0
2023-12-24,Anderson's Bar,Sutter Home,0.0
2023-12-24,Anderson's Bar,Captain Morgan,0.0
2023-12-24,Anderson's Bar,Grey Goose,0.0
2023-12-24,Anderson's Bar,Coors,0.0
2023-12-24,Anderson's Bar,Yellow Tail,0.0
2023-12-24,Anderson's Bar,Absolut,0.0
2023-12-24,Anderson's Bar,Jack Daniels,0.0
2023-12-24,Anderson's Bar,Malibu,0.0
2023-12-24,Anderson's Bar,Jameson,0.0
2023-12-24,Anderson's Bar,Smirnoff,0.0
2023-12-24,Anderson's Bar,Barefoot,0.0
2023-12-24,Anderson's Bar,Heineken,0.0
2023-12-24,Anderson's Bar,Budweiser,0.0
2023-12-24,Brown's Bar,Bacardi,0.0
2023-12-24,Brown's Bar,Jim Beam,0.0
2023-12-24,Brown's Bar,Miller,0.0
2023-12-24,Brown's Bar,Sutter Home,0.0
2023-12-24,Brown's Bar,Captain Morgan,0.0
2023-12-24,Brown's Bar,Grey Goose,0.0
2023-12-24,Brown's Bar,Coors,480.28
2023-12-24,Brown's Bar,Yellow Tail,0.0
2023-12-24,Brown's Bar,Absolut,0.0
2023-12-24,Brown's Bar,Jack Daniels,0.0
2023-12-24,Brown's Bar,Malibu,120.81
2023-12-24,Brown's Bar,Jameson,0.0
2023-12-24,Brown's Bar,Smirnoff,0.0
2023-12-24,Brown's Bar,Barefoot,323.05
2023-12-24,Brown's Bar,Heineken,0.0
2023-12-24,Brown's Bar,Budweiser,0.0
2023-12-24,Johnson's Bar,Bacardi,0.0
2023-12-24,Johnson's Bar,Jim Beam,0.0
2023-12-24,Johnson's Bar,Miller,0.0
2023-12-24,Johnson's Bar,Sutter Home,0.0
2023-12-24,Johnson's Bar,Captain Morgan,0.0
2023-12-24,Johnson's Bar,Grey Goose,0.0
2023-12-24,Johnson's Bar,Coors,0.0
2023-12-24,Johnson's Bar,Yellow Tail,228.74
2023-12-24,Johnson's Bar,Absolut,0.0
2023-12-24,Johnson's Bar,Jack Daniels,0.0
2023-12-24,Johnson's Bar,Malibu,0.0
2023-12-24,Johnson's Bar,Jameson,506.03
2023-12-24,Johnson's Bar,Smirnoff,0.0
2023-12-24,Johnson's Bar,Barefoot,0.0
2023-12-24,Johnson's Bar,Heineken,497.3
2023-12-24,Johnson's Bar,Budweiser,0.0
2023-12-24,Smith's Bar,Bacardi,0.0
2023-12-24,Smith's Bar,Jim Beam,0.0
2023-12-24,Smith's Bar,Miller,0.0
2023-12-24,Smith's Bar,Sutter Home,264.54
2023-12-24,Smith's Bar,Captain Morgan,0.0
2023-12-24,Smith's Bar,Grey Goose,0.0
2023-12-24,Smith's Bar,Coors,0.0
2023-12-24,Smith's Bar,Yellow Tail,0.0
2023-12-24,Smith's Bar,Absolut,0.0
2023-12-24,Smith's Bar,Jack Daniels,0.0
2023-12-24,Smith's Bar,Malibu,0.0
2023-12-24,Smith's Bar,Jameson,477.52
2023-12-24,Smith's Bar,Smirnoff,515.51
2023-12-24,Smith's Bar,Barefoot,0.0
2023-12-24,Smith's Bar,Heineken,0.0
2023-12-24,Smith's Bar,Budweiser,0.0
2023-12-24,Taylor's Bar,Bacardi,0.0
2023-12-24,Taylor's Bar,Jim Beam,0.0
2023-12-24,Taylor's Bar,Miller,0.0
2023-12-24,Taylor's Bar,Sutter Home,0.0
2023-12-24,Taylor's Bar,Captain Morgan,0.0
2023-12-24,Taylor's Bar,Grey Goose,0.0
2023-12-24,Taylor's Bar,Coors,0.0
2023-12-24,Taylor's Bar,Yellow Tail,0.0
2023-12-24,Taylor's Bar,Absolut,0.0
2023-12-24,Taylor's Bar,Jack Daniels,0.0
2023-12-24,Taylor's Bar,Malibu,0.0
2023-12-24,Taylor's Bar,Jameson,0.0
2023-12-24,Taylor's Bar,Smirnoff,0.0
2023-12-24,Taylor's Bar,Barefoot,165.18
2023-12-24,Taylor's Bar,Heineken,0.0
2023-12-24,Taylor's Bar,Budweiser,335.22
2023-12-24,Thomas's Bar,Bacardi,0.0
2023-12-24,Thomas's Bar,Jim Beam,0.0
2023-12-24,Thomas's Bar,Miller,0.0
2023-12-24,Thomas's Bar,Sutter Home,0.0
2023-12-24,Thomas's Bar,Captain Morgan,0.0
2023-12-24,Thomas's Bar,Grey Goose,0.0
2023-12-24,Thomas's Bar,Coors,0.0
2023-12-24,Thomas's Bar,Yellow Tail,0.0
2023-12-24,Thomas's Bar,Absolut,119.85
2023-12-24,Thomas's Bar,Jack Daniels,0.0
2023-12-24,Thomas's Bar,Malibu,0.0
2023-12-24,Thomas's Bar,Jameson,0.0
2023-12-24,Thomas's Bar,Smirnoff,0.0
2023-12-24,Thomas's Bar,Barefoot,360.34
2023-12-24,Thomas's Bar,Heineken,0.0
2023-12-24,Thomas's Bar,Budweiser,0.0
2023-12-25,Anderson's Bar,Bacardi,0.0
2023-12-25,Anderson's Bar,Jim Beam,0.0
2023-12-25,Anderson's Bar,Miller,0.0
2023-12-25,Anderson's Bar,Sutter Home,0.0
2023-12-25,Anderson's Bar,Captain Morgan,0.0
2023-12-25,Anderson's Bar,Grey Goose,0.0
2023-12-25,Anderson's Bar,Coors,0.0
